NOUN,VERB,ADV,ADJ,CCONJ,EX_M,Q_M,POS,NEG,BOOL_NOUN,BOOL_VERB,BOOL_ADV,BOOL_ADJ,BOOL_CCONJ,LABEL,TEXT,AI
13,4,5,6,2,3,0,9,2,1,1,1,1,1,joie,"Pierre,Je t’écris en plein euphorie ! Notre équipe a remporté le championnat hier soir ! ⚽️ C’était un match époustouflant, et nous avons marqué le but gagnant dans les dernières minutes. L’ambiance dans le stade était incroyable, je suis encore sous le choc.Je suis tellement fier de notre équipe et de notre parcours. On doit célébrer ça ensemble, c’est une victoire à partager !À bientôt,",1
14,9,8,4,4,0,0,6,6,1,1,1,1,1,tristesse,"Pierre,Je t’écris avec le cœur lourd. Mon chien,  Laezel  est décédé hier soir, et je suis dévasté. Il a été mon compagnon fidèle pendant tant d'années, et la maison me semble si vide sans lui. Chaque coin me rappelle son sourire et sa joie de vivre.Je ne sais pas comment je vais faire face à cette perte. C’est un chagrin si profond, et j’espère que le temps pourra apaiser ma douleur.Merci d’être là pour moi.",1
10,6,11,3,1,2,0,2,5,1,1,1,1,1,colère,"Pierre,Je t'écris pour te faire part de ma colère après ma visite au restaurant  hier soir. Non seulement le service était horriblement lent, mais en plus, ma commande était complètement erronée ! Après avoir attendu 45 minutes, j’ai reçu un plat qui n’avait rien à voir avec ce que j’avais commandé. C’est inacceptable ! Je ne remettrai plus les pieds là-bas.À bientôt,",1
10,5,2,3,1,0,0,5,1,1,1,1,1,1,surprise_pos,"Pierre,Je viens de recevoir un message de  Laezel après des années sans contact. 😮 Il m’a proposé de se retrouver autour d’un café pour discuter de nos vies respectives.Je suis vraiment surpris et enthousiaste à l’idée de revoir un ami de longue date. Cela pourrait être l’occasion de rattraper le temps perdu !Hâte de te raconter,",1
6,11,8,2,3,0,0,5,2,1,1,1,1,1,surprise_neg,"Pierre,Je voulais partager quelque chose de décevant. J’ai reçu mes résultats d'examen, et je ne m’y attendais pas du tout : j’ai échoué. 😢 J’ai travaillé si dur, et voir ce résultat me brise le cœur.Je suis vraiment surpris et je ne sais pas comment je vais faire face à ça. Je dois réfléchir à ce que je vais faire maintenant.Merci de m’écouter,",1
6,2,0,1,0,0,1,1,0,1,1,0,1,0,neutre,"Bonjour Bob, Je fais suite à mon précédent message concernant un rendez-vous. Auriez-vous une disponibilité pour échanger sur votre projet ? Merci pour votre retour. Cordialement, Pierre",1
8,9,5,2,1,2,0,8,1,1,1,1,1,1,joie,"Pierre,Tu ne vas pas croire ce qui m'est arrivé ! J'ai reçu un colis surprise de  Laezel avec un cadeau que je voulais depuis longtemps ! Je n’avais aucune idée qu’il pensait à moi, et ça m’a vraiment touché.C’est un petit moment de bonheur qui illumine ma journée. Je suis impatient de lui dire merci en personne.Prends soin de toi,",1
9,11,7,5,3,0,0,6,1,1,1,1,1,1,tristesse,"Pierre,Je suis si triste en ce moment. Je viens d’apprendre que l’opportunité de réaliser mon rêve de voyager à l'étranger n’est plus possible. Cela me fend le cœur de penser que tout ce que j'avais planifié et espéré s'est envolé.Je me sens découragé, et je ne sais pas comment aller de l’avant. J'espère que la vie me réservera d'autres belles surprises, mais pour l’instant, cela me pèse beaucoup.Merci de m’écouter.",1
10,5,4,2,2,0,0,4,7,1,1,1,1,1,colère,"Pierre,Je dois te parler de ma colère vis-à-vis de Pierre. Il a encore oublié de faire sa part du travail pour le projet, et maintenant nous sommes tous dans une situation délicate. Ce manque de sérieux est vraiment épuisant. J’espère qu’il va prendre ses responsabilités au sérieux, sinon je vais devoir en parler à notre supérieur.Cordialement,",1
10,8,8,5,2,3,0,11,0,1,1,1,1,1,surprise_pos,"Pierre,Tu ne devineras jamais ce qui m'est arrivé ! Hier soir, mes amis ont organisé une fête surprise pour mon anniversaire ! Je n’avais rien vu venir et j’étais vraiment ému de les voir tous réunis.C’était une soirée mémorable, pleine de rires et de joie. Je suis tellement reconnaissant d’avoir des amis aussi formidables. On doit se retrouver bientôt pour que je te raconte tout ça !Avec joie,",1
5,8,7,2,2,0,0,3,6,1,1,1,1,1,surprise_neg,"Pierre,C’est avec le cœur lourd que je t’écris.  Laezel m’a quitté hier soir sans avertissement, et je suis complètement désemparé.  Je ne m’y attendais vraiment pas.Je ne comprends pas ce qui s’est passé et ça me fait mal. J’espérais que nous pourrions surmonter nos problèmes ensemble.Merci de m’écouter,",1
4,2,0,0,0,0,0,1,0,1,1,0,0,0,neutre,"Bonjour, Je confirme notre rendez-vous prévu pour le 10 avril à 16h, à Nanterre. Merci pour votre disponibilité. Cordialement, Pierre",1
11,4,6,5,3,1,0,5,2,1,1,1,1,1,joie,"Pierre,Je suis de retour d’un voyage incroyable en France, et je ne peux pas m’empêcher de partager ma joie ! Chaque jour a été une nouvelle aventure, entre les paysages époustouflants et la nourriture délicieuse. J’ai pris plein de photos et j’ai hâte de te raconter toutes mes péripéties. On doit se retrouver pour un café bientôt !À très vite,",1
12,9,4,3,2,0,0,6,3,1,1,1,1,1,tristesse,"Pierre,C’est avec une immense tristesse que je t'écris ce mail. J'ai dû dire adieu à mon chien,  Laezel  hier soir. 😢 Il était mon compagnon fidèle pendant tant d'années, et la maison semble si vide sans lui.Chaque coin me rappelle les moments que nous avons partagés. J'espère que le temps m'aidera à guérir, mais pour l’instant, je me sens vraiment perdu.Merci de penser à moi,",1
7,3,6,5,2,1,0,1,9,1,1,1,1,1,colère,"Pierre,Je suis furieux après mon expérience avec vous aujourd’hui. Mon vol a été retardé de plus de trois heures sans explication valable ! Les employés étaient impolis et ne semblaient pas se soucier de notre frustration. C’est vraiment décevant et je n’ai aucune envie de voler avec eux à nouveau.Merci de m'écouter,",1
8,8,6,4,1,2,0,8,1,1,1,1,1,1,surprise_pos,"Pierre,Tu ne vas pas croire ce qui m'est arrivé aujourd’hui ! J’ai reçu un compliment inattendu de mon patron concernant mon travail sur le dernier projet. Il a même mentionné que mon approche était innovante !Cela m’a vraiment surpris et m’a redonné confiance en mes capacités. J’espère que cela se traduira par de nouvelles opportunités !À bientôt,",1
7,7,7,3,2,0,1,2,4,1,1,1,1,1,surprise_neg,"Pierre,Je ne peux pas croire à quel point ça a été insupportable cette nuit. Mon voisin a décidé d'organiser une fête bruyante jusqu'à l’aube. Je suis tellement en colère et fatigué aujourd'hui.C’est inadmissible, surtout en semaine. J’envisage de lui en parler, mais je crains que ça ne dégénère. Qu'en penses-tu ?À bientôt,",1
5,2,4,2,0,0,1,2,1,1,1,1,1,0,neutre,"Bonjour Patrick, En raison de l’Aïd, je ne pourrai malheureusement pas assurer notre rendez-vous initialement prévu le 15 novembre. Serait-il possible de le reprogrammer à une autre date ? Merci pour votre compréhension. Cordialement,  Laezel ",1
11,6,2,6,2,2,0,11,4,1,1,1,1,1,joie,"Pierre,Je voulais te faire part d’une nouvelle qui m’a rempli de joie : j’ai terminé mon premier marathon !  C’était tellement difficile, mais chaque étape a valu la peine. La ligne d’arrivée était un moment de pur bonheur.Je suis tellement fier de moi et je me sens prêt à relever de nouveaux défis. On doit se voir pour célébrer ça !Amicalement,",1
10,10,10,2,2,0,0,5,5,1,1,1,1,1,tristesse,"Pierre,Je voulais te parler de ma déception après la réunion d'hier. J'ai présenté un projet qui me tenait à cœur, et j'ai reçu des retours très critiques. C'est vraiment décourageant de voir tant de travail ignoré. Je me sens mal à l'aise et je ne sais pas comment avancer. J'espère que cela ne remettra pas en question ma position.Prends soin de toi,",1
12,8,4,5,2,1,0,3,6,1,1,1,1,1,colère,"Pierre,Je viens de terminer le match de foot et je suis outré ! Notre équipe a joué de manière désastreuse. 😤 On avait toutes les chances de gagner, mais à cause de l’arbitre, qui a pris des décisions complètement absurdes, nous avons perdu.Franchement, c’est frustrant de voir autant de travail acharné réduit à néant par des erreurs d’arbitrage. On doit se revoir pour discuter de ça !À bientôt,",1
8,6,5,3,1,2,0,11,0,1,1,1,1,1,surprise_pos,"Pierre,Aujourd’hui, j’ai eu une belle surprise !  Laezel m’a offert un cadeau sans raison particulière : un magnifique livre sur ca. J’étais vraiment touché par cette attention.Je ne m’y attendais pas du tout et ça a vraiment égayé ma journée. J’ai hâte de plonger dans la lecture !Merci de m’écouter,",1
8,8,11,2,2,1,0,8,4,1,1,1,1,1,surprise_neg,"Pierre,Je voulais partager ma frustration après avoir contacté le service client de SFR. J’ai été mis en attente pendant plus d’une heure, et quand enfin quelqu’un a pris mon appel, il n’a pas pu m’aider !C’est vraiment inacceptable. J’espérais un meilleur service, et là, je suis juste déçu. Je ne sais pas comment résoudre ce problème maintenant.Merci de m’écouter,",1
3,3,3,2,0,0,0,1,1,1,1,1,1,0,neutre,"Bonjour Juliette, Veuillez trouver ci-joint la convention de stage signée concernant Kehina. N’hésitez pas à revenir vers moi si d’autres documents sont nécessaires. Cordialement, Paul",1
8,5,4,5,1,1,0,6,1,1,1,1,1,1,joie,"Pierre,Je suis ravi de t’annoncer que je suis devenu papa ! ma fille est né(e) ce matin, et je ne pourrais pas être plus heureux. C’est un moment incroyable qui change ma vie pour le meilleur.Je suis impatient de te présenter cette petite merveille. La vie est belle !À bientôt,",1
7,10,5,4,3,0,0,3,6,1,1,1,1,1,tristesse,"Pierre,Je t’écris avec le cœur lourd.  Laezel a reçu un diagnostic inquiétant, et cela m’attriste profondément. Je n’arrive pas à penser à autre chose, et j’angoisse à l’idée de ce qui pourrait arriver.Je sais que je devrais rester fort, mais c’est difficile de cacher mes émotions. J’apprécierais vraiment d’en parler si tu as un moment.Merci de m’écouter,",1
5,8,6,2,2,0,0,3,2,1,1,1,1,1,colère,"Pierre,Je n’en peux plus des bruits incessants de mon voisin. Il fait la fête presque toutes les nuits, et je suis épuisé. J’ai essayé de lui en parler calmement, mais il ne semble pas comprendre que ça me dérange. Je vais devoir prendre des mesures si cela continue.Merci de m’écouter,",1
4,10,9,4,3,3,0,5,2,1,1,1,1,1,surprise_pos,"Pierre,Tu ne vas pas le croire, mais  Laezel est de retour en ville après plusieurs années ! l m’a appelé pour me dire qu’il veut qu’on se retrouve. Je suis tellement surpris et heureux !Cela fait si longtemps que nous ne nous sommes pas vus, et je suis impatient de rattraper le temps perdu. On doit se retrouver tous les trois, ça va être génial !À très vite,",1
5,9,9,2,3,0,0,7,2,1,1,1,1,1,surprise_neg,"Pierre,Je suis vraiment surpris et déçu. Je pensais que  Laezel allait enfin respecter ses engagements concernant notre projet, mais il ne m’a toujours pas envoyé les documents promis. 😡C’est frustrant de ne pas pouvoir avancer à cause de ça. J’espère qu’il va se ressaisir rapidement, sinon nous allons devoir trouver une autre solution.À bientôt,",1
6,3,0,0,0,0,1,1,0,1,1,0,0,0,neutre,"Bonjour Jacques, Je vous transmets la convention de stage de  Laezel pour signature. Pourriez-vous me la retourner signée avant le 12 novembre? Merci d’avance pour votre collaboration. Cordialement, Pierre",1
10,2,4,6,2,2,0,8,0,1,1,1,1,1,joie,"Pierre,Je suis tellement heureux de t’annoncer que notre projet a été un succès total ! Après des mois de travail acharné, nous avons atteint nos objectifs, et le client est ravi. C’est un véritable soulagement et une source de fierté pour toute l’équipe. Nous devons fêter ça ensemble ! À très bientôt,",1
4,8,9,4,2,0,0,3,4,1,1,1,1,1,tristesse,"Pierre,Je voulais te parler de mon examen d'hier. Je suis vraiment déçu de ne pas avoir réussi. J'ai étudié dur, mais cela ne s'est pas traduit par des résultats.Je me sens nul et je ne sais pas comment je vais pouvoir expliquer ça à mes parents. C'est comme si tous mes efforts avaient été vains.",1
9,6,8,1,0,1,0,1,5,1,1,1,1,0,colère,"Pierre,Je suis vraiment en colère après mon appel au service client de Orange. J’ai été mis en attente pendant plus d’une heure pour finalement parler à quelqu’un qui n’avait aucune idée de ce qu’il faisait.C’est complètement inacceptable ! Je n’ai pas le temps de perdre comme ça. Je vais envisager de porter plainte si cela continue.À bientôt,",1
10,5,5,6,3,4,0,11,2,1,1,1,1,1,surprise_pos,"Pierre,Je voulais partager une nouvelle incroyable avec toi ! Mon équipe a remporté le championnat ce week-end, et je n’arrive pas à y croire ! Nous avons battu l’équipe favorite, et l’ambiance était électrique.C’était un match plein de suspense et je suis encore sous le choc. Je suis tellement fier de mon équipe ! On doit célébrer cette victoire ensemble !Amicalement,",1
7,11,9,4,3,0,0,1,5,1,1,1,1,1,surprise_neg,"Pierre,Je t’écris avec une grande tristesse. J’ai eu un petit accident en allant au travail ce matin.  Rien de grave, mais ma voiture est endommagée et je suis vraiment déçu par la situation.J’étais tellement pressé et maintenant je dois gérer tout ça. Je ne sais pas encore combien cela va me coûter. J’aurais préféré que ce ne soit jamais arrivé.Merci de ta compréhension,",1
5,3,0,1,1,0,1,1,0,1,1,0,1,1,neutre,"Bonjour Sarah, Je me permets de vous relancer concernant la convention de stage envoyée le 12 novembre. Pourriez-vous m’indiquer si tout est en ordre ou si des modifications sont nécessaires ? Cordialement, Delphine",1
7,4,7,5,3,1,0,6,1,1,1,1,1,1,joie,"Pierre,Je suis tellement heureux de te raconter ma journée d'hier. J'ai rencontré  Laezel lors d’un événement, et c'était comme si on se connaissait depuis toujours. 😄 Nous avons tellement ri et partagé nos histoires, c'était un moment magique.Je suis impatient de la revoir et de continuer cette belle amitié. La vie est pleine de surprises !À très vite,",1
8,9,8,2,2,0,0,6,7,1,1,1,1,1,tristesse,"Pierre,J'espère que tu vas bien. Je voulais partager ma tristesse suite à la récente dispute avec ma famille. J’ai toujours pensé que nous pourrions surmonter nos désaccords, mais cette fois-ci, c'était vraiment dur.Je me sens mal de ne pas avoir pu éviter cela, et je crains que notre relation soit à jamais altérée.Merci de ton soutien,",1
9,5,3,2,1,0,1,3,4,1,1,1,1,1,colère,"Pierre,Je viens de recevoir la notification concernant l'augmentation des impôts, et je suis en colère. Pourquoi devrions-nous supporter une telle hausse sans explication ? 😡C'est frustrant de voir que l’argent durement gagné disparaît ainsi. Je vais contacter mon député pour exprimer mon mécontentement.Merci de m’écouter,",1
8,7,4,5,2,1,1,4,2,1,1,1,1,1,surprise_pos,"Pierre,Je viens de sortir de chez le médecin, et je suis tellement soulagé ! Tous mes examens étaient normaux, et il n’y a rien d’inquiétant.  C’est une surprise positive après tous ces mois d’angoisse.Je me sens comme un poids a été enlevé de mes épaules. Je veux fêter ça avec toi, on se fait un resto bientôt ?À bientôt,",1
6,10,10,2,2,0,0,8,3,1,1,1,1,1,surprise_neg,"Pierre,Je suis vraiment triste et surpris. J’ai découvert que mes amis ont organisé une sortie sans m’inviter.  Je ne m’attendais pas à ça, surtout après tout ce que nous avons partagé.Cela me fait vraiment mal de sentir que je ne fais pas partie de leur groupe. Je ne sais pas comment aborder le sujet avec eux, mais je me sens blessé.Merci de m’écouter,",1
6,3,0,2,0,0,0,3,0,1,1,0,1,0,neutre,"Bonjour Michelle, Je vous confirme la bonne réception de la convention de stage signée. Merci pour votre réactivité. Je reste à votre disposition pour toute autre question. Cordialement, Pierre",1
9,4,7,5,1,2,0,4,1,1,1,1,1,1,joie,"Pierre,Tu ne vas pas croire à quel point le concert de  Laezel était incroyable hier soir ! 😍 Chaque chanson était un moment de pur bonheur, et l’énergie de la foule était électrique.Je me sens tellement chanceux d'avoir pu vivre ça. On doit absolument y aller ensemble la prochaine fois !À bientôt,",1
7,6,6,2,1,0,0,7,3,1,1,1,1,1,tristesse,"Pierre,  Je suis vraiment déçu d'apprendre que le concert de  Laezel a été annulé. J’attendais cet événement depuis des mois, et c’est une énorme déception.  Cela me rappelle à quel point nous avions hâte de passer cette soirée ensemble. Je n'arrive pas à croire que cela ne se fera pas.  Merci de me soutenir,",1
7,5,4,3,2,0,0,1,6,1,1,1,1,1,colère,"Pierre,Je suis furieux contre l’entreprise de construction que nous avons engagée pour les rénovations. Ils n’ont pas respecté le calendrier et les travaux sont de mauvaise qualité. C’est inacceptable et je vais les contacter pour exprimer ma colère. Si cela continue, je n'hésiterai pas à les poursuivre.",1
7,6,6,4,2,1,0,6,1,1,1,1,1,1,surprise_pos,"Pierre,Je suis tellement heureux de t’annoncer que j’ai été sélectionné pour exposer mes œuvres à la galerie de Paris. Je ne m’y attendais pas du tout, et c’est un rêve devenu réalité !C’est une grande opportunité pour moi, et j’aimerais vraiment que tu viennes voir l’exposition. Ça me ferait chaud au cœur de te voir là.Merci d’être toujours présent,",1
8,9,1,3,2,0,0,2,3,1,1,1,1,1,surprise_neg,"Pierre,J’ai des nouvelles décevantes concernant le projet sur lequel nous travaillons. 😔 Notre partenaire a décidé de se retirer, et cela complique tout notre travail.Je suis sous le choc, car je pensais que nous étions sur la bonne voie. Il va falloir que nous réfléchissions à un plan B. Je te tiens au courant.À bientôt,",1
8,6,6,2,0,0,0,1,3,1,1,1,1,0,colère,"Pierre,Je t’écris parce que je suis vraiment en colère après avoir reçu mes résultats d’examen. J’ai échoué à cause de questions qui n’avaient rien à voir avec ce que nous avons étudié. C’est injuste de mettre autant d’efforts pour se retrouver face à une évaluation biaisée. Je vais me renseigner pour savoir comment contester ça.À bientôt,",1
